mode,kz_real,kz_imag,pq_relative_residual,forward_uv_flux,forward_cartesian_flux
124,-1.3053039603678565e-14,13.748569279315465,4.716004168800749e-14,-4.466111364863553e-17,-2.8710739493865473e-17
125,1.9148474902650723e-14,13.741281178081076,5.362864577083656e-14,-6.500698748534523e-17,3.735559021650511e-17
126,3.957743992450825e-15,13.971288747461827,3.60692829583348e-14,-2.6310537407613077e-16,8.093672780616982e-18
127,-0.005081487276770925,14.076350388835596,3.866260217757215e-14,0.00046777110036248706,0.00021963289462677754
128,-0.005081487276777165,14.076350388835566,4.0209537694260524e-14,0.00046777110036290946,0.00021963289462706675
129,0.00508148727677716,14.076350388835552,3.931305326419373e-14,-0.000467771100362723,-0.00021963289462706542
130,0.005081487276764666,14.076350388835573,3.9209861365453974e-14,-0.00046777110036165786,-0.00021963289462706268
131,-3.8873455493399044e-15,13.722774195244575,3.556724032442593e-14,-5.723793377335413e-17,2.1285466471551412e-18
132,3.887345549339889e-15,13.72277419524452,3.286845273445476e-14,8.151209809664946e-18,-1.3312926019836695e-18
133,3.7705142089937415e-14,13.832852845918161,3.939039600494602e-14,2.697698293051276e-16,6.490601882009012e-17
134,-4.077665243509538e-14,13.832852845918152,3.5000417873967703e-14,-5.663770505110605e-16,-6.133878919356539e-17
135,1.922901759378177e-14,13.799080024793293,3.7100416839123735e-14,-1.8918243707699567e-15,-1.0117723851657892e-16
136,-1.3100995048913541e-14,13.7990800247933,3.8791706644859604e-14,1.492241660100424e-15,8.000003840668212e-17
137,3.95774399245084e-15,13.971288747461879,3.536228079923751e-14,-1.353355361805031e-16,-9.980364224370806e-18
138,3.844858365333803e-15,13.572789578516447,3.894165861239214e-14,-2.704139792917067e-16,-2.1336233379265283e-18
139,6.888328061069057e-15,13.631573922968624,5.1245293866968943e-14,-1.0592138888425288e-15,-2.264483631503524e-17
140,8.255227521180062e-16,13.481809656347728,4.323616441214632e-14,-2.563348653264398e-17,-2.869652818584222e-19
141,3.816871718132811e-15,13.473993514429372,4.3283349493357147e-14,1.2696836478099345e-17,-5.666582533766631e-19
142,-8.23997789935039e-16,13.45690513393312,3.033623690813999e-14,-2.6180733699325084e-17,7.054708251760703e-18
