profile,label,frequency_THz,order,harmonics,grid,epsilon_real,epsilon_imag,R_x,T_x,A_x,R0_x,T0_x,balance_x,polarization_delta_T,minimum_jacobian,elapsed_s,revision,R_y,T_y,A_y,R0_y,T0_y,balance_y,device,torch_version
weiss2009,matched coordinates + ASR,292.5275464126,12,625,512,-54.43959360879721,2.563848312046004,0.12372486718152279,0.8642967093958309,0.011978423422646323,0.12372486718152279,0.8642967093958309,0.9880215765773537,1.4412915305683782e-12,1.6469039775093884e-06,2.4559272890910506,weiss2009-v1-fixed-interface-eq41,0.12372486718087508,0.8642967093943896,0.011978423424735318,0.12372486718087508,0.8642967093943896,0.9880215765752647,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,295.0151976648,12,625,512,-53.51052461726099,2.499625980368256,0.13031447852527478,0.857142820215072,0.012542701259653177,0.13031447852527478,0.857142820215072,0.9874572987403468,3.099742684753437e-13,1.6469039775093884e-06,2.4623189420672134,weiss2009-v1-fixed-interface-eq41,0.13031447852669,0.8571428202147621,0.01254270125854795,0.13031447852669,0.8571428202147621,0.987457298741452,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,297.382064197,12,625,512,-52.64806291205903,2.440497297438732,0.13703242864186693,0.8498447104661724,0.013122860891960686,0.13703242864186693,0.8498447104661724,0.9868771391080393,4.548583731889266e-13,1.6469039775093884e-06,2.4870025790296495,weiss2009-v1-fixed-interface-eq41,0.13703242864236082,0.8498447104657175,0.013122860891921717,0.13703242864236082,0.8498447104657175,0.9868771391080784,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,299.8697154492,12,625,512,-51.763450988390815,2.38034355112801,0.14461388309495313,0.8416133742317944,0.013772742673252458,0.14461388309495313,0.8416133742317944,0.9862272573267475,6.791234241632083e-13,1.6469039775093884e-06,2.4830656789708883,weiss2009-v1-fixed-interface-eq41,0.14461388309433137,0.8416133742311153,0.013772742674553418,0.14461388309433137,0.8416133742311153,0.9862272573254467,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,302.2365819814,12,625,512,-50.941933439994926,2.324931381750815,0.15237161333737118,0.8331953837812373,0.014433002881391599,0.15237161333737118,0.8331953837812373,0.9855669971186084,2.5439650386260837e-12,1.6469039775093884e-06,2.450509425951168,weiss2009-v1-fixed-interface-eq41,0.15237161333928864,0.8331953837786933,0.014433002882018098,0.15237161333928864,0.8331953837786933,0.9855669971179819,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,304.6060184013,12,625,512,-50.138580289819835,2.271167916104143,0.16072405088263622,0.8241485560115006,0.015127393105863196,0.16072405088263622,0.8241485560115006,0.9848726068941368,5.019318294330333e-13,1.6469039775093884e-06,2.4686900430824608,weiss2009-v1-fixed-interface-eq41,0.16072405088415168,0.8241485560120025,0.01512739310384581,0.16072405088415168,0.8241485560120025,0.9848726068961542,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,307.0910997658,12,625,512,-49.31586557576967,2.216546138645037,0.17018812452665935,0.8139231157810685,0.015888759692272214,0.17018812452665935,0.8139231157810685,0.9841112403077278,5.136224778823362e-12,1.6469039775093884e-06,2.4904554670210928,weiss2009-v1-fixed-interface-eq41,0.1701881245291797,0.8139231157759322,0.01588875969488812,0.1701881245291797,0.8139231157759322,0.984111240305112,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,309.4605361857,12,625,512,-48.549775640035094,2.1660849058481086,0.17995255210658684,0.8033819930004955,0.016665454892917708,0.17995255210658684,0.8033819930004955,0.9833345451070823,2.3359092438113294e-12,1.6469039775093884e-06,2.4828270989237353,weiss2009-v1-fixed-interface-eq41,0.179952552105174,0.8033819930028314,0.016665454891994558,0.179952552105174,0.8033819930028314,0.9833345451080054,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,311.9456175502,12,625,512,-47.76493033399451,2.114792574156757,0.1910533935371981,0.7914233003206057,0.017523306142196216,0.1910533935371981,0.7914233003206057,0.9824766938578038,6.540323838066797e-13,1.6469039775093884e-06,2.477649718988687,weiss2009-v1-fixed-interface-eq41,0.19105339353185388,0.7914233003212597,0.017523306146886353,0.19105339353185388,0.7914233003212597,0.9824766938531136,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,314.3150539701,12,625,512,-47.03383556511832,2.0673839604234265,0.2025661934306392,0.7790677728845631,0.018366033684797722,0.2025661934306392,0.7790677728845631,0.9816339663152023,4.4857451086954825e-12,1.6469039775093884e-06,2.5534414669964463,weiss2009-v1-fixed-interface-eq41,0.20256619343086849,0.7790677728890488,0.018366033680082716,0.20256619343086849,0.7790677728890488,0.9816339663199173,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,316.8001353346,12,625,512,-46.28457206352675,2.019171286891906,0.21573482742477235,0.7649404284977261,0.01932474407750151,0.21573482742477235,0.7649404284977261,0.9806752559224985,3.607003584704671e-12,1.6469039775093884e-06,2.4811226789606735,weiss2009-v1-fixed-interface-eq41,0.21573482741976058,0.7649404284941191,0.019324744086120282,0.21573482741976058,0.7649404284941191,0.9806752559138797,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,319.1670018668,12,625,512,-45.58712315113076,1.974635616144789,0.2294124262492729,0.7502260399284718,0.02036153382225525,0.2294124262492729,0.7502260399284718,0.9796384661777447,3.020916850005051e-13,1.6469039775093884e-06,2.4700831150403246,weiss2009-v1-fixed-interface-eq41,0.22941242625086486,0.7502260399281697,0.020361533820965394,0.22941242625086486,0.7502260399281697,0.9796384661790346,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,321.5364382867,12,625,512,-44.90425082265586,1.9313534715823748,0.2443332112014326,0.7341523381013988,0.02151445069716862,0.2443332112014326,0.7341523381013988,0.9784855493028314,5.788480805790641e-12,1.6469039775093884e-06,2.4731490389676765,weiss2009-v1-fixed-interface-eq41,0.2443332112017496,0.7341523381071873,0.02151445069106317,0.2443332112017496,0.7341523381071873,0.9784855493089368,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,324.0215196512,12,625,512,-44.20404668489121,1.8873068562210258,0.2614645614591552,0.7156755803209915,0.022859858219853257,0.2614645614591552,0.7156755803209915,0.9771401417801467,2.109312724485335e-12,1.6469039775093884e-06,2.504777283058502,weiss2009-v1-fixed-interface-eq41,0.26146456145940894,0.7156755803188822,0.022859858221708884,0.26146456145940894,0.7156755803188822,0.9771401417782912,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,326.3909560711,12,625,512,-43.55123252907665,1.8465482679765939,0.27935905733780586,0.6963167637728567,0.024324178889337467,0.27935905733780586,0.6963167637728567,0.9756758211106625,1.3750112159982564e-12,1.6469039775093884e-06,2.5113239400088787,weiss2009-v1-fixed-interface-eq41,0.2793590573393015,0.6963167637742317,0.024324178886466874,0.2793590573393015,0.6963167637742317,0.9756758211135332,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,328.8760374356,12,625,512,-42.88162560037898,1.8050512368476832,0.29993124140340705,0.6740012344220646,0.0260675241745284,0.29993124140340705,0.6740012344220646,0.9739324758254717,6.3931082650015014e-12,1.6469039775093884e-06,2.527095030993223,weiss2009-v1-fixed-interface-eq41,0.2999312414019598,0.6740012344284577,0.026067524169582468,0.2999312414019598,0.6740012344284577,0.9739324758304175,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,331.2454738555,12,625,512,-42.25713202189483,1.7666349850342629,0.3214605350762653,0.6506150171206084,0.027924447803126196,0.3214605350762653,0.6506150171206084,0.9720755521968738,1.5913603768069606e-11,1.6469039775093884e-06,2.4677005300763994,weiss2009-v1-fixed-interface-eq41,0.3214605350756823,0.650615017136522,0.02792444778779568,0.3214605350756823,0.650615017136522,0.9720755522122043,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,333.6123403878,12,625,512,-41.646523994588016,1.7293408055006454,0.3450387626455669,0.6249765402389735,0.02998469711545959,0.3450387626455669,0.6249765402389735,0.9700153028845404,1.1116663145571692e-12,1.6469039775093884e-06,2.475983625976369,weiss2009-v1-fixed-interface-eq41,0.34503876264277944,0.6249765402378619,0.029984697119358694,0.34503876264277944,0.6249765402378619,0.9700153028806413,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,336.0999916399,12,625,512,-41.01857929737144,1.691266006764551,0.37228110276896026,0.5953216376927433,0.03239725953829642,0.37228110276896026,0.5953216376927433,0.9676027404617036,5.629052779454469e-12,1.6469039775093884e-06,2.471324066980742,weiss2009-v1-fixed-interface-eq41,0.37228110276851545,0.5953216376871142,0.03239725954437034,0.37228110276851545,0.5953216376871142,0.9676027404556297,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,338.4668581722,12,625,512,-40.433904211689516,1.6560702862085726,0.40076443765617026,0.5642819974451881,0.03495356489864154,0.40076443765617026,0.5642819974451881,0.9650464351013583,4.195643832360929e-12,1.6469039775093884e-06,2.5047677389811724,weiss2009-v1-fixed-interface-eq41,0.4007644376536666,0.5642819974409925,0.03495356490534096,0.4007644376536666,0.5642819974409925,0.965046435094659,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,340.9545094243,12,625,512,-39.83244177614299,1.620122935002221,0.4336145428859935,0.5284388543699221,0.03794660274408446,0.4336145428859935,0.5284388543699221,0.9620533972559155,4.377387341492067e-12,1.6469039775093884e-06,2.4904958580154926,weiss2009-v1-fixed-interface-eq41,0.43361454288824786,0.5284388543655447,0.037946602746207425,0.43361454288824786,0.5284388543655447,0.9620533972537926,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,343.3213759566,12,625,512,-39.272252387687026,1.5868801691193748,0.467836769443169,0.4910860806647046,0.04107714989212641,0.467836769443169,0.4910860806647046,0.9589228501078736,6.2506111397908626e-12,1.6469039775093884e-06,2.4763174790423363,weiss2009-v1-fixed-interface-eq41,0.46783676944412445,0.4910860806709552,0.04107714988492034,0.46783676944412445,0.4910860806709552,0.9589228501150797,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,345.8090272087,12,625,512,-38.69580451996456,1.5529137646591094,0.5071011503926334,0.4482386257229964,0.04466022388437024,0.5071011503926334,0.4482386257229964,0.9553397761156297,7.742362306828454e-12,1.6469039775093884e-06,2.49100678996183,weiss2009-v1-fixed-interface-eq41,0.5071011503827472,0.44823862573073875,0.04466022388651408,0.5071011503827472,0.44823862573073875,0.9553397761134859,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,348.1758937409,12,625,512,-38.1587531014873,1.5214903870244547,0.5476276164508256,0.4039827567801844,0.04838962676899,0.5476276164508256,0.4039827567801844,0.9516103732310099,5.64104318812042e-13,1.6469039775093884e-06,2.4765756690176204,weiss2009-v1-fixed-interface-eq41,0.5476276164622591,0.4039827567807485,0.04838962675699238,0.5476276164622591,0.4039827567807485,0.9516103732430077,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,350.5453301609,12,625,512,-37.63195627188934,1.4908761669382806,0.5911369767409649,0.35640956265534307,0.05245346060369205,0.5911369767409649,0.35640956265534307,0.947546539396308,7.1785355437725684e-12,1.6469039775093884e-06,2.5259836439508945,weiss2009-v1-fixed-interface-eq41,0.5911369767380532,0.35640956264816454,0.052453460613782255,0.5911369767380532,0.35640956264816454,0.9475465393862177,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,353.0304115253,12,625,512,-37.0907825894381,1.4596436218572977,0.6395399834977646,0.30345430065281487,0.05700571584942049,0.6395399834977646,0.30345430065281487,0.9429942841505795,2.1221913115709867e-13,1.6469039775093884e-06,2.4808992920443416,weiss2009-v1-fixed-interface-eq41,0.6395399834988084,0.3034543006530271,0.05700571584816455,0.6395399834988084,0.3034543006530271,0.9429942841518355,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,355.3972780576,12,625,512,-36.58585141268392,1.4307025546282146,0.6875969233163736,0.25088931602085374,0.0615137606627727,0.6875969233163736,0.25088931602085374,0.9384862393372273,9.3539065382231e-12,1.6469039775093884e-06,2.4684008670737967,weiss2009-v1-fixed-interface-eq41,0.6875969233157551,0.25088931601149983,0.06151376067274511,0.6875969233157551,0.25088931601149983,0.9384862393272548,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,357.8849293097,12,625,512,-36.06589330698109,1.4011031782216226,0.7389168934086292,0.19476711202295943,0.06631599456841136,0.7389168934086292,0.19476711202295943,0.9336840054315887,4.709954648518533e-12,1.6469039775093884e-06,2.4669433280359954,weiss2009-v1-fixed-interface-eq41,0.7389168934064095,0.1947671120276694,0.06631599456592108,0.7389168934064095,0.1947671120276694,0.9336840054340789,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,360.251795842,12,625,512,-35.581128505501525,1.3736940020338668,0.7867191200385463,0.14247477672960576,0.07080610323184797,0.7867191200385463,0.14247477672960576,0.929193896768152,3.860661790255904e-12,1.6469039775093884e-06,2.4715642479714006,weiss2009-v1-fixed-interface-eq41,0.7867191200506459,0.14247477673346642,0.07080610321588765,0.7867191200506459,0.14247477673346642,0.9291938967841123,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,362.7394470941,12,625,512,-35.081799921047626,1.3456510810245867,0.8332715631409989,0.09153295297937955,0.07519548387962152,0.8332715631409989,0.09153295297937955,0.9248045161203785,7.12430114901963e-13,1.6469039775093884e-06,2.4942976239835843,weiss2009-v1-fixed-interface-eq41,0.8332715631340345,0.09153295298009198,0.07519548388587352,0.8332715631340345,0.09153295298009198,0.9248045161141265,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,365.108883514,12,625,512,-34.61564151771623,1.3196459485513177,0.8711387893046999,0.05016559800751651,0.07869561268778359,0.8711387893046999,0.05016559800751651,0.9213043873122164,3.381808721947266e-13,1.6469039775093884e-06,2.4807678729994223,weiss2009-v1-fixed-interface-eq41,0.8711387893176832,0.050165598007178326,0.0786956126751385,0.8711387893176832,0.050165598007178326,0.9213043873248615,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,367.4757500463,12,625,512,-34.15894595289467,1.2943335812932155,0.898538467312317,0.019282695411321306,0.08217883727636169,0.898538467312317,0.019282695411321306,0.9178211627236383,5.588318002791581e-12,1.6469039775093884e-06,2.4783951939316466,weiss2009-v1-fixed-interface-eq41,0.8985384672471592,0.019282695416909624,0.08217883733593113,0.8985384672471592,0.019282695416909624,0.9178211626640689,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,369.9608314108,12,625,512,-33.688825298114814,1.268448688450062,0.9062584459778678,0.0037409367276599937,0.09000061729447226,0.9062584459778678,0.0037409367276599937,0.9099993827055277,9.899802332069552e-13,1.6469039775093884e-06,2.4995851500425488,weiss2009-v1-fixed-interface-eq41,0.906258445951928,0.003740936728649974,0.09000061731942208,0.906258445951928,0.003740936728649974,0.9099993826805779,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,372.3302678307,12,625,512,-33.24930466573782,1.2444070802396854,0.9074308641967948,0.005127155578406692,0.08744198022479856,0.9074308641967948,0.005127155578406692,0.9125580197752015,2.0396124025823248e-12,1.6469039775093884e-06,2.4720342180226,weiss2009-v1-fixed-interface-eq41,0.9074308642014726,0.0051271555763670795,0.08744198022216036,0.9074308642014726,0.0051271555763670795,0.9125580197778397,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,374.8153491951,12,625,512,-32.7972431846638,1.2198402701967492,0.8881844291741225,0.026479784437509746,0.08533578638836771,0.8881844291741225,0.026479784437509746,0.9146642136116323,1.6750906217666284e-12,1.6469039775093884e-06,2.497541738091968,weiss2009-v1-fixed-interface-eq41,0.8881844291680207,0.026479784439184837,0.08533578639279452,0.8881844291680207,0.026479784439184837,0.9146642136072055,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,377.1847856151,12,625,512,-32.37449902879465,1.1970151479567872,0.8526595381884645,0.0652049220186331,0.08213553979290239,0.8526595381884645,0.0652049220186331,0.9178644602070976,1.0361642099887547e-11,1.6469039775093884e-06,2.4812570810317993,weiss2009-v1-fixed-interface-eq41,0.852659538178564,0.06520492202899474,0.08213553979244127,0.852659538178564,0.06520492202899474,0.9178644602075587,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,379.5516521473,12,625,512,-31.96007967834379,1.1747796747711217,0.8029496465587926,0.1193715027630815,0.07767885067812585,0.8029496465587926,0.1193715027630815,0.9223211493218741,6.823611120587714e-12,1.6469039775093884e-06,2.4863085619872436,weiss2009-v1-fixed-interface-eq41,0.8029496465693001,0.11937150276990512,0.07767885066079476,0.8029496465693001,0.11937150276990512,0.9223211493392053,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,382.0393033994,12,625,512,-31.53277345506286,1.1519989991924102,0.7391729485040124,0.18886674638354733,0.07196030511244028,0.7391729485040124,0.18886674638354733,0.9280396948875598,1.296612817114351e-11,1.6469039775093884e-06,2.468139222008176,weiss2009-v1-fixed-interface-eq41,0.7391729485555311,0.18886674639651346,0.07196030504795548,0.7391729485555311,0.18886674639651346,0.9280396949520445,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,384.4061699317,12,625,512,-31.133879110344317,1.130867864772247,0.6717556591476914,0.26233466804630484,0.06590967280600374,0.6717556591476914,0.26233466804630484,0.9340903271939962,1.9558799024821383e-12,1.6469039775093884e-06,2.490892236935906,weiss2009-v1-fixed-interface-eq41,0.6717556591429779,0.26233466804434896,0.06590967281267318,0.6717556591429779,0.26233466804434896,0.9340903271873269,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,386.8912512962,12,625,512,-30.722902443544235,1.1092337210436622,0.5983218109462772,0.3424729994228336,0.059205189630889166,0.5983218109462772,0.3424729994228336,0.9407948103691108,1.8403611967698907e-12,1.6469039775093884e-06,2.52027957001701,weiss2009-v1-fixed-interface-eq41,0.5983218109503793,0.34247299942099324,0.059205189628627475,0.5983218109503793,0.34247299942099324,0.9407948103713726,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,389.2606877161,12,625,512,-30.33834660975793,1.0891171365014904,0.529122823578425,0.4181441545249617,0.05273302189661333,0.529122823578425,0.4181441545249617,0.9472669781033867,2.2933321908169546e-12,1.6469039775093884e-06,2.4956445859279484,weiss2009-v1-fixed-interface-eq41,0.5291228235747822,0.418144154527255,0.05273302189796275,0.5291228235747822,0.418144154527255,0.9472669781020373,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,391.7483389682,12,625,512,-29.942077967051734,1.0685168366807625,0.4598482519531061,0.4939541684396384,0.04619757960725551,0.4598482519531061,0.4939541684396384,0.9538024203927444,1.4105383527862614e-13,1.6469039775093884e-06,2.503006602055393,weiss2009-v1-fixed-interface-eq41,0.459848251957506,0.49395416843977946,0.046197579602714534,0.459848251957506,0.49395416843977946,0.9538024203972855,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,394.1152055005,12,625,512,-29.571983488152522,1.0493961894140975,0.39870441221914543,0.5608602180872609,0.040435369693593626,0.39870441221914543,0.5608602180872609,0.9595646303064064,6.994405055138486e-13,1.6469039775093884e-06,2.483109305961989,weiss2009-v1-fixed-interface-eq41,0.39870441222022757,0.5608602180879604,0.04043536969181205,0.39870441222022757,0.5608602180879604,0.959564630308188,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,396.4846419204,12,625,512,-29.20809580611596,1.0307089282960968,0.3429716198315365,0.6218641785167011,0.03516420165176248,0.3429716198315365,0.6218641785167011,0.9648357983482376,3.163913575576771e-12,1.6469039775093884e-06,2.485014765057713,weiss2009-v1-fixed-interface-eq41,0.34297161982978114,0.621864178519865,0.03516420165035383,0.34297161982978114,0.621864178519865,0.9648357983496461,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,398.9697232849,12,625,512,-28.833381464187358,1.0115831789355636,0.29065138147972625,0.6791854706383637,0.030163147881910102,0.29065138147972625,0.6791854706383637,0.9698368521180899,1.59627866480605e-12,1.6469039775093884e-06,2.4704159760149196,weiss2009-v1-fixed-interface-eq41,0.29065138148087316,0.6791854706399599,0.030163147879166963,0.29065138148087316,0.6791854706399599,0.9698368521208331,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,401.3391597048,12,625,512,-28.482557752912683,0.993785551376731,0.24644914772693838,0.7276448421154575,0.025906010157604076,0.24644914772693838,0.7276448421154575,0.9740939898423959,7.778222510523847e-13,1.6469039775093884e-06,2.4814882000209764,weiss2009-v1-fixed-interface-eq41,0.24644914772598653,0.7276448421146797,0.025906010159333803,0.24644914772598653,0.7276448421146797,0.9740939898406662,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,403.8242410693,12,625,512,-28.121216199631977,0.9755649315490845,0.205656777002877,0.7723680331813524,0.021975189815770624,0.205656777002877,0.7723680331813524,0.9780248101842294,3.785860513971784e-14,1.6469039775093884e-06,2.4647934649838135,weiss2009-v1-fixed-interface-eq41,0.20565677700296575,0.7723680331813902,0.021975189815643947,0.20565677700296575,0.7723680331813902,0.978024810184356,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,406.1911076015,12,625,512,-27.78320254725155,0.9586228122745812,0.17163763543247476,0.8096635340203497,0.01869883054717547,0.17163763543247476,0.8096635340203497,0.9813011694528245,2.2588597659023435e-12,1.6469039775093884e-06,2.45798641606234,weiss2009-v1-fixed-interface-eq41,0.17163763543237487,0.8096635340226086,0.01869883054501653,0.17163763543237487,0.8096635340226086,0.9813011694549835,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,408.5605440214,12,625,512,-27.450680319712724,0.9420528982667862,0.14180282409200196,0.8423890603054431,0.015808115602554906,0.14180282409200196,0.8423890603054431,0.9841918843974451,2.3271384819167906e-12,1.6469039775093884e-06,2.4593575150938705,weiss2009-v1-fixed-interface-eq41,0.14180282409184417,0.842389060303116,0.015808115605039808,0.14180282409184417,0.842389060303116,0.9841918843949602,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,411.0456253859,12,625,512,-27.10807960512773,0.9250819382666321,0.11450398038297843,0.8723597209393029,0.013136298677718705,0.11450398038297843,0.8723597209393029,0.9868637013222814,3.1818991885756986e-13,1.6469039775093884e-06,2.4841595999896526,weiss2009-v1-fixed-interface-eq41,0.11450398038324382,0.8723597209389847,0.01313629867777144,0.11450398038324382,0.8723597209389847,0.9868637013222286,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,413.4150618058,12,625,512,-26.787150721380627,0.909278200113324,0.09179674985667743,0.897301800911291,0.010901449232031624,0.09179674985667743,0.897301800911291,0.9890985507679684,1.1246559239452836e-13,1.6469039775093884e-06,2.4596848889486864,weiss2009-v1-fixed-interface-eq41,0.091796749856164,0.8973018009111785,0.010901449232657456,0.091796749856164,0.8973018009111785,0.9890985507673425,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,415.9001431703,12,625,512,-26.456425845743755,0.8930874562159827,0.07100590437278262,0.9201491956810456,0.00884489994617177,0.07100590437278262,0.9201491956810456,0.9911551000538282,7.093214904330125e-13,1.6469039775093884e-06,2.4817093439633027,weiss2009-v1-fixed-interface-eq41,0.07100590437275901,0.9201491956803363,0.008844899946904738,0.07100590437275901,0.9201491956803363,0.9911551000530953,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,418.2695795902,12,625,512,-26.14655775624,0.8780061247122042,0.05368383485195425,0.939219933465432,0.007096231682613752,0.05368383485195425,0.939219933465432,0.9929037683173862,1.380118241911532e-12,1.6469039775093884e-06,2.4854998911032453,weiss2009-v1-fixed-interface-eq41,0.053683834851977634,0.9392199334640519,0.007096231683970555,0.053683834851977634,0.9392199334640519,0.9929037683160294,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,420.7546609547,12,625,512,-25.82716630130485,0.8625512784257839,0.03777507050120899,0.9568048017226244,0.005420127776166628,0.03777507050120899,0.9568048017226244,0.9945798722238334,8.903988657493755e-14,1.6469039775093884e-06,2.501413617981598,weiss2009-v1-fixed-interface-eq41,0.037775070501356256,0.9568048017227134,0.005420127775930372,0.037775070501356256,0.9568048017227134,0.9945798722240697,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,423.1240973746,12,625,512,-25.52785667746179,0.8481515503704588,0.02446711667390199,0.9715688165695759,0.0039640667565220555,0.02446711667390199,0.9715688165695759,0.9960359332434779,5.979661210631093e-13,1.6469039775093884e-06,2.532404038007371,weiss2009-v1-fixed-interface-eq41,0.024467116673915986,0.9715688165701739,0.003964066755910101,0.024467116673915986,0.9715688165701739,0.9960359332440899,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,425.4909639068,12,625,512,-25.233843234350317,0.8340856220310677,0.012768842209923206,0.9845937304325318,0.002637427357544908,0.012768842209923206,0.9845937304325318,0.9973625726424551,1.7996715229173788e-13,1.6469039775093884e-06,2.4923888540361077,weiss2009-v1-fixed-interface-eq41,0.012768842209896793,0.9845937304327118,0.0026374273573913642,0.012768842209896793,0.9845937304327118,0.9973625726426086,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,427.978615159,12,625,512,-24.930061532757477,0.8196350759651475,0.0037161519778771447,0.993230027887549,0.0030538201345738925,0.0037161519778771447,0.993230027887549,0.9969461798654261,5.779043910081327e-12,1.6469039775093884e-06,2.485378638957627,weiss2009-v1-fixed-interface-eq41,0.0037161519773866005,0.993230027893328,0.003053820129285345,0.0037161519773866005,0.993230027893328,0.9969461798707147,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,430.3454816912,12,625,512,-24.645900076666646,0.8061943600573214,0.07836091198543062,0.9200007238481234,0.001638364166446027,0.005749923884337959,0.84786306290965,0.998361635833554,3.630429290524262e-14,1.6469039775093884e-06,2.4880321809323505,weiss2009-v1-fixed-interface-eq41,0.07836091198535117,0.9200007238481597,0.0016383641664891035,0.005749923884323617,0.8478630629097285,0.9983616358335108,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,432.8331329434,12,625,512,-24.35224123938994,0.7923825774676843,0.10886313565216464,0.8889722002822813,0.002164664065554045,0.011530067664002046,0.7922783742159668,0.997835335934446,7.105427357601002e-15,1.6469039775093884e-06,2.4738991220947355,weiss2009-v1-fixed-interface-eq41,0.1088631356521931,0.8889722002822884,0.002164664065518518,0.01153006766400648,0.7922783742159313,0.9978353359344815,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,435.1999994756,12,625,512,-24.077496609502326,0.7795327247230077,0.12830705896098238,0.8690917628322186,0.0026011782067990596,0.016226754679073637,0.7577540356084063,0.9973988217932009,2.4202861936828413e-14,1.6469039775093884e-06,2.5110051080118865,weiss2009-v1-fixed-interface-eq41,0.12830705896101058,0.8690917628322428,0.002601178206746657,0.016226754679029613,0.7577540356085692,0.9973988217932533,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,437.6850808401,12,625,512,-23.79380683688277,0.7663382933441976,0.14388114637116595,0.8531689832208618,0.0029498704079722327,0.02055160092251944,0.7306460654333833,0.9970501295920278,4.0101255649460654e-13,1.6469039775093884e-06,2.474718576995656,weiss2009-v1-fixed-interface-eq41,0.14388114637099542,0.8531689832212628,0.0029498704077417504,0.020551600922438226,0.7306460654337897,0.9970501295922582,cuda,2.6.0+cu124
weiss2009,matched coordinates + ASR,440.05451726,12,625,512,-23.527776752945588,0.7540337040404509,0.15586804651593905,0.8409297031106913,0.0032022503733697416,0.024218876416150878,0.7101113714999876,0.9967977496266303,8.537615059367454e-14,1.6469039775093884e-06,2.4816775349900126,weiss2009-v1-fixed-interface-eq41,0.15586804651562,0.8409297031107766,0.0032022503736033325,0.024218876416052342,0.7101113715006144,0.9967977496263967,cuda,2.6.0+cu124
