mode,kz_real,kz_imag,pq_relative_residual,forward_uv_flux,forward_cartesian_flux
132,4.0282234389519673e-16,6.578588114967635,9.79804161745175e-15,1.2241008775118188e-17,-1.2574251894251447e-17
133,4.103897677447776e-16,6.70217352514222,1.5983167717663053e-14,-1.8915025538699335e-16,-1.149094559295418e-16
134,4.030018783649253e-16,6.581520135364921,1.135112759495344e-14,1.029543586100004e-17,4.2837635979765e-18
135,-4.0355977258621676e-16,6.590631239426597,1.2535599690601132e-14,-8.485846254680878e-18,7.814388333134833e-18
136,-4.035597725862161e-16,6.590631239426586,9.609306928520887e-15,1.7896600280657655e-17,4.3133690529513674e-17
137,-4.023120644341699e-16,6.570254618952586,1.4042576295390223e-14,-1.1707064441370746e-17,4.800743717086731e-17
138,-4.023120644341689e-16,6.57025461895257,1.253876434605318e-14,-3.825153397559933e-17,2.282112311504169e-16
139,1.8633170837831633e-15,6.577722322431534,1.4834240106863704e-14,-2.272298870910815e-16,-3.2802100692051167e-16
140,1.8633170837831554e-15,6.577722322431507,1.2305075778777553e-14,-2.163275965047815e-16,-4.382393970156387e-16
141,1.886635939392401e-15,6.660040548572099,9.420857404389635e-15,2.3376024736890678e-17,9.984479826528263e-17
142,-4.0745270993909284e-16,6.654207731123411,1.133482798963446e-14,2.3634058813428647e-16,7.564942960777741e-17
143,4.001730136085593e-16,6.53532126793089,1.6887032949068286e-14,-1.5213142608107057e-16,-8.626420518703486e-17
144,4.0063119368265223e-16,6.542803916387766,9.228125724301785e-15,1.2464957977411336e-17,9.414979125411274e-18
145,4.006238944286015e-16,6.542684710522764,1.5468879229285766e-14,-1.1399802147884247e-16,-6.413713021920271e-17
146,3.9696788278535816e-16,6.4829775092988875,1.0810594049858296e-14,9.360585096541578e-18,7.330091334903752e-18
147,3.9835990072771817e-16,6.505710887499512,1.4207875972374813e-14,-1.4388572051266324e-16,-3.883769144615586e-17
148,3.9807756720271007e-16,6.501100031125173,1.3374775564857986e-14,-9.998863648159477e-17,-2.5544950060595972e-17
149,-4.004545390170738e-16,6.539918926761346,1.3118369019758278e-14,1.1814538305849784e-16,-7.939119309783681e-17
150,3.9926039081417775e-16,6.520417006636663,1.1532422568286362e-14,5.0565187827280275e-18,-6.63259965133092e-18
151,4.004545390170741e-16,6.5399189267613504,1.3459667709899482e-14,-4.9487704436264674e-17,2.613515879805861e-17
152,-3.992603908141795e-16,6.52041700663669,9.939106141218201e-15,-1.5074296534934692e-17,-6.739286061178431e-18
153,3.9815384780895074e-16,6.502345787963696,1.3666515167561918e-14,-1.2961886376460296e-16,-1.0474449538831324e-17
154,1.841964649383293e-15,6.502345787963703,1.179211870635316e-14,-9.07983531235256e-16,-2.63037399159816e-16
155,3.943498810947185e-16,6.440222297061982,1.60913383823012e-14,1.3790290230960725e-17,9.84168840566033e-18
156,3.9369867152236957e-16,6.429587237666859,1.1849142701561018e-14,-1.1754725750607557e-16,-1.3292423427716797e-17
157,3.9332911963139753e-16,6.423551997281969,1.3851824539966149e-14,9.055168542102833e-18,4.10000420613268e-18
158,3.930910143836703e-16,6.419663443490083,1.1829693827353111e-14,9.437688970215396e-18,1.368840975387988e-20
159,3.942807832872978e-16,6.439093844230213,1.0749459805862459e-14,9.906179492013853e-18,6.915222359760222e-19
160,3.9282747918943253e-16,6.415359587154995,9.747128912156046e-15,1.2377550071917534e-17,1.7228560307332116e-17
161,3.928771858767934e-16,6.416171358963741,1.4340164550588108e-14,-2.171095827320458e-17,2.8001220623864417e-18
162,-3.911046747709649e-16,6.387224055838258,1.4860364292402083e-14,-9.509656421213643e-18,-1.8834174242782897e-17
163,3.9086478856561484e-16,6.383306416801156,1.7578595402987542e-14,-5.2202522143682134e-17,-2.1964925602172748e-17
164,3.9428078328729494e-16,6.439093844230166,9.960920911214309e-15,1.0012146806656392e-17,-4.176871464057749e-18
165,0.0070890369900718925,6.362220099846212,9.304307939294761e-15,1.4075480859797838e-05,0.00018026451770650328
166,-0.0070890369900733045,6.362220099846211,9.492177038738186e-15,-1.407548085980391e-05,-0.00018026451770651695
167,-3.926079929259193e-16,6.411775104450823,1.2950144762396211e-14,-3.220641862990839e-18,5.3695001354264975e-17
168,3.932377588916895e-16,6.422059963174312,1.2900185570087255e-14,-1.369694640516279e-16,-5.613763731803019e-17
169,3.926079929259185e-16,6.411775104450809,1.2397230715760737e-14,7.391812135576709e-18,1.5412470850446494e-16
170,-1.8192215262195945e-15,6.422059963174324,1.454817537058057e-14,1.1684796401538114e-15,8.044834813839985e-17
171,3.891104619167757e-16,6.354656088395275,9.171723146602456e-15,1.0505060249321833e-17,1.004120993638293e-17
172,-3.8815520490177253e-16,6.33905555743944,1.4529338338531998e-14,3.509905496977805e-16,4.7228383777974604e-17
173,3.90238163038954e-16,6.373072845340436,1.4879974860190434e-14,-9.589643350938467e-17,-5.313287861658465e-17
174,3.902381630389555e-16,6.37307284534046,1.446082692823644e-14,-1.0011981738647783e-16,-1.2044215623302899e-16
175,3.871732805131483e-16,6.323019515222077,1.7610590295657786e-14,-1.27269012228053e-16,-4.859900316798049e-17
176,-3.8750560492211336e-16,6.328446784687795,1.2403423984059175e-14,1.6098511410758034e-16,-5.192517934058618e-17
177,3.873391882834938e-16,6.325728994730144,8.755467445012454e-15,7.957551726902194e-18,1.4098301491243385e-17
178,-3.8750560492211267e-16,6.328446784687784,1.2995948453078642e-14,1.5299183546748093e-16,-7.244257100336676e-17
179,-3.87339188283496e-16,6.325728994730181,9.126697413400165e-15,-1.4753694072550427e-17,-2.395331937076943e-17
180,3.8534061478239376e-16,6.293089812518726,1.5436094498249127e-14,-2.007500883445675e-16,-1.2672255162453506e-16
181,3.809552038844082e-16,6.221470617481613,1.0691412640848759e-14,1.1318334803050875e-17,2.405198110119867e-17
182,-3.807661212473375e-16,6.218382663678077,1.217997493158362e-14,-8.132530608918651e-18,-8.038307786751186e-18
183,3.8356503145193655e-16,6.264092336157486,1.218345495322979e-14,1.3519698312877801e-17,1.6673146380557006e-17
184,-3.840393481715179e-16,6.271838516034191,1.8159537738207083e-14,2.486887407137108e-16,1.338801711993557e-16
185,3.8335278693007763e-16,6.260626120069603,1.1582073704232583e-14,1.1628634150617097e-17,2.6457664601500228e-17
186,-3.8402921411125963e-16,6.271673014270494,2.109535902740449e-14,3.396045927888128e-16,1.9517133205062162e-16
187,3.8340069365557823e-16,6.2614084962703815,9.854501466042262e-15,1.5858859107077232e-17,1.6585157032035975e-16
188,-3.787149209745121e-16,6.184884021061227,1.1004793834599738e-14,-1.2524935848834644e-17,-1.2973836662204089e-17
189,1.758262658665636e-15,6.206868191816916,1.484106744675034e-14,5.0768993490378523e-17,3.47616477879655e-17
190,-3.8486157221757924e-16,6.285266453732372,1.5162095951020327e-14,2.91175193217173e-16,2.138040783069838e-16
191,3.8396246655011644e-16,6.270582943873222,1.3214642153809313e-14,-8.541217708068487e-17,1.2552376025093018e-16
